I
1100 Version - data from several charts, build 20200415, metadata FixXP1101. Copyright c 2020, Kasluk24

-00.00000000 -000.00000000 XXXXX XXXX XX 0000000

 47.29675833  010.84897222 WI812 LOWI L
 47.30115000  010.96374722 WI813 LOWI L
 47.30386389  011.03713056 WI814 LOWI L
 47.40001111  010.47987500 XEBIX LOWI L
 
 47.11855556  008.47972222 KUSIX LSZC L
 46.87294444  008.06794444 ZC601 LSZC L
 47.18738889  008.52313889 ZC700 LSZC L
 47.15461111  008.52075000 ZC701 LSZC L
 47.13702778  008.14338889 ZC752 LSZC L
 47.20905556  008.23180556 ZC753 LSZC L
 47.04483333  008.39602778 ZC760 LSZC L
 
 47.50477778  009.38477778 AMRIS LSZR L
 47.68122222  009.53777778 ENIBI LSZR L
 47.57469444  010.25552778 EVTAT LSZR L
 47.54113889  009.53150000 LAGOS LSZR L
 47.66761111  009.94961111 OKPUS LSZR L
 47.64877778  010.01197222 TUSRO LSZR L
 47.59711111  010.18213889 XASIS LSZR L
 47.58222222  009.42244444 ZR500 LSZR L
 47.60419444  009.53427778 ZR501 LSZR L
 47.60336111  009.62672222 ZR502 LSZR L
 47.64833333  009.95611111 ZR612 LSZR L
 47.43388889  009.18083333 ZR675 LSZR L
 47.53227778  009.13727778 ZR685 LSZR L
 47.51830556  009.26347222 ZR695 LSZR L
 47.50938889  009.34352778 ZR700 LSZR L
 47.48677778  009.54394444 ZR701 LSZR L
 47.48147222  009.59066667 ZR702 LSZR L
 47.51927778  009.39325000 ZR703 LSZR L

 51.39010000  005.36704000 VELED EHAM E
 53.07333306  004.23721944 LEGBA EHAM E
 51.99611111  003.49610833 IDRID EHAM E
 52.66583056  004.37221944 WISPA EHAM E
 52.35305556  005.25305278 INBAM EHAM E
 52.49694444  004.90416667 AGOGO EHAM E
 52.41055278  005.10166667 AMEGA EHAM E
 52.43527500  004.97750000 BLUSY EHAM E
 52.38694167  004.99277500 ARWIN EHAM E
 52.13527778  004.76305556 NEWCO EHAM E
 52.33694444  004.92888889 EH020 EHAM E
 52.33805556  004.83722222 EH019 EHAM E
 52.34694444  004.85000000 EH059 EHAM E
 52.30527778  004.90694444 EH060 EHAM E
 52.22500000  004.88944444 EH061 EHAM E
 52.02055556  004.84305556 EH072 EHAM E
 52.25694444  004.84777778 EH036 EHAM E
 52.46722222  004.53444444 EH090 EHAM E
 52.42277778  004.48888889 EH091 EHAM E
 52.46611111  004.66138889 EH094 EHAM E
 52.42527778  005.13166667 EH043 EHAM E
 52.33777778  004.86388889 EH014 EHAM E
 52.32027778  004.81861111 EH018 EHAM E
 52.68055556  004.52194444 EH022 EHAM E
 52.18500000  004.94138889 EH017 EHAM E
 52.47666667  004.65583333 EH021 EHAM E
 52.17000000  004.96083333 EH038 EHAM E
 52.20694444  004.74000000 EH025 EHAM E
 52.26166667  004.80138889 EH030 EHAM E
 52.10666667  004.46750000 EH040 EHAM E
 52.29555556  004.96222222 EH042 EHAM E
 52.32416667  004.89972222 EH052 EHAM E
 52.38722222  004.78972222 EH053 EHAM E
 52.32083333  004.86666667 EH055 EHAM E
 52.22361111  004.55444444 EH009 EHAM E
 52.17138889  004.86972222 EH026 EHAM E
 52.35777778  004.42111111 EH028 EHAM E
 52.21777778  004.72972222 EH046 EHAM E
 52.28916667  004.61250000 EH049 EHAM E
 52.24388889  004.65111111 EH051 EHAM E
 52.37111111  004.69083333 EH057 EHAM E
 52.15166667  004.92916667 EH069 EHAM E
 52.16611111  004.75694444 EH074 EHAM E
 52.29138889  004.73638889 EH080 EHAM E
 52.25305556  004.98055556 EH024 EHAM E
 52.18777778  004.82055556 EH029 EHAM E
 52.25777778  004.77444444 EH037 EHAM E
 52.15527778  004.91805556 EH050 EHAM E
 52.21416667  004.80777778 EH073 EHAM E
 52.25583333  004.84805556 EH023 EHAM E
 52.25083333  005.02611111 EH027 EHAM E
 52.32277778  004.42666667 EH041 EHAM E
 52.25916667  004.72444444 EH062 EHAM E
 52.27527778  004.74750000 EH063 EHAM E
 52.25111111  004.78972222 EH064 EHAM E
 52.27388889  004.69750000 EH005 EHAM E
 52.20833333  004.76666667 EH008 EHAM E
 52.16027778  004.75722222 EH039 EHAM E
 52.27527778  004.70111111 EH001 EHAM E
 52.26416667  004.58861111 EH032 EHAM E
 52.32944444  004.65083333 EH056 EHAM E
 52.33000000  004.67583333 EH058 EHAM E
 52.15611111  004.75750000 EH075 EHAM E
 52.43500000  004.86361111 EH044 EHAM E
 52.36638889  004.85027778 EH070 EHAM E
 52.42361111  004.84555556 EH081 EHAM E
 52.42416667  004.98888889 EH082 EHAM E
 52.42027778  004.71750000 EH012 EHAM E
 52.54472222  004.72944444 EH013 EHAM E
 52.51777778  004.57666667 EH034 EHAM E
 52.33888889  004.82416667 EH045 EHAM E
 52.39527778  004.71527778 EH084 EHAM E
 52.48000000  004.77222222 EH087 EHAM E
 52.48750000  004.91527778 EH088 EHAM E
 52.59083333  004.54611111 EH006 EHAM E
 52.59083333  004.73444444 EH015 EHAM E
 52.39861111  004.41444444 EH016 EHAM E
 52.06638889  004.11611111 EH605 EHAM E
 52.42250000  004.38777778 EH606 EHAM E
 52.20527778  004.22166667 EH610 EHAM E
 52.33138889  004.68277778 EH611 EHAM E
 52.32805556  004.37583333 EH612 EHAM E
 52.59555556  005.18027778 EH600 EHAM E
 52.68805556  004.84916667 EH601 EHAM E
 52.68833333  004.68000000 EH602 EHAM E
 52.68805556  004.51333333 EH603 EHAM E
 52.24638889  005.04166667 EH665 EHAM E
 52.11055556  004.90944444 EH667 EHAM E
 52.11055556  004.80138889 EH668 EHAM E
 52.15527778  004.76472222 EH669 EHAM E
 52.23444444  004.59583333 EH609 EHAM E
 52.20805556  004.52694444 EH614 EHAM E
